Date,Content,label
2020-07-24,"[객장의시선]오늘 장 '하락' 전망… 추세 변화보단 단순 조정 0 외국계 순매도 금액 상위 20선 - 코스피 0 외국계 순매도 수량 상위 20선 - 코스피 0 신한금융  신한카드-신한캐피탈 사업포트폴리오 조정 추진 KB·신한금융  정부의 '한국판 뉴딜' 지원 요청에 화답 카드는 소매금융  캐피탈은 기업금융… 신한금융 전략 수정 신한카드·신한캐피탈 사업 포트폴리오 조정…1조원대 오토·리테일 자산 '카드로' 0 신한금융  1兆대 신한카드-신한캐피탈 사업포트폴리오 조정 장마철엔 일감 늘어난다…폐기물株 와이엔텍 '방긋' 0 신한캐피탈  신한카드에 1조원대 금융자산 양도여신금융 포트폴리오 시장 선도력 확대 전략···기업가치 강화 기대 신한캐피탈 오토론 및 리테일  신한카드로 양수 신한금융  1조원대 오토·리테일 금융자산 신한카드로 옮긴다 신한금융  카드-캐피탈 사업포트폴리오 조정… 오토·리테일 금융자산 양수도 (주)신한금융지주회사 연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항) 0 (주)신한금융지주회사 연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항) 0 (주)신한금융지주회사 연결재무제표기준영업(잠정)실적(공정공시) 0 신한지주  20년2분기 연결 영업이익 1.25조원 신한카드 2분기 영업이익 2천440억원…작년 동기 대비 20.8%↑ 0 신한은행 2분기 영업이익 6천926억원…작년 동기 대비 16.7%↓ 0 신한지주 2분기 영업이익 1조2천552억원…작년 대비 10.9%↓ 0 신한금융 2Q 당기순익 8731억원…전년比 12.3%↓ 0 신한지주  2·4분기 영업이익 1조2 신한금융  2분기 순익 8731억원… KB에 이어 2위 신한금융  상반기 순이익 1조8055억원…전년비 5.7% 감소 신한은행 2Q 당기순익 5142억원…전년比 22.5% ↓ 0 신한지주  2분기 영업이익 1조2552억원…전년比 10.93%↓ 신한지주  2020년 2분기 경영실적 발표(국내) 신한금융  상반기 순익 1.8조···전년비 5.7%↓코로나19·금융상품 문제 등으로 충당금 및 비용 약 4000억 적립 영향 (주)신한금융지주회사 단기차입금증가결정(자회사의 주요경영사항) 0 사모펀드 사고에···신금투  2·4분기 20억원 적자 (주)신한금융지주회사 투자판단 관련 주요경영사항(자회사의 주요경영사항) 0 신한지주  ""신한카드 [종합] 신한금융  순이익 5.7% 감소…""하반기에도 불확실성 최소화"" 코로나·라임 사태에도…신한금융 상반기 `톱` 0 신한금융  올 2분기 '자산증가율 0%대'""대출자산 늘었으나 외화·신탁자산 성장 못한 영향"" '사모펀드 사태' 신금투  상반기 당기순익 571억원…전년比 60% ↓ 신한금투  사모펀드 여파로 2Q '흔들'대손충당금 반영 신한금융  상반기 순익 1조9144억원…전년동기비 5.7%↓ 신한금융  상반기 ‘리딩금융’ 자리 지켰지만… 라임 펀드 등 충당금 영향에 순익 줄어 Shinhan Card  Strengthens retail financing by acquiring Capital's auto business worth 1 trillion",1
2020-07-27,"[코스피·코스닥 전 거래일(24일) 주요공시] 0 신한지주  인정적 이익력 유지-이베스트증권 신한지주  2Q 선방했으나 아쉬운 실적 모멘텀…목표가↓-IBK 신한지주  사모펀드 사태에도 여전한 매력-키움證 신한카드 ""가족 체크카드로 후불교통 청소년 요금할인 받으세요"" 0 신한지주  상대적으로 약한 성장 모멘텀…목표가↓-IBK證 장마감 후 주요 종목 공시 0 [SEN]키움證 “신한지주  사모펀드 사태 일단락시 주가 빠른 회복” 현대차증권 ""신한금융지주  향후 이익·배당 가시성 높아"" 신한지주  2분기 지배순이익 8731억원…컨센서스 상회 [리포트 브리핑]신한지주  '양호한 펀더멘털 기반 각종 비용들을 선반영' 목표가 44 2분기 실적 호조 이끄는 금융株 1 [리포트 브리핑]신한지주  'FY20 2Q 8 [리포트 브리핑]신한지주  '2Q20 Review: 특이 요인 감안 시 견조한 수준  ' 목표가 41 [리포트 브리핑]신한지주  '비이자 이익은 개선되었으나 NIM 은 축소' 목표가 32 [리포트 브리핑]신한지주  '안정적 이익력 유지' 목표가 38 [리포트 브리핑]신한지주  '사모펀드 사태의 일단락 [리포트 브리핑]신한지주  '대규모 선제적 비용 인식. 돋보인 유동성 증대 효과와 대응 능력' 목표가 39 [리포트 브리핑]신한지주  '추가 충당금과 사모펀드 처리 비용을 유가증권 관련익이 상쇄' 목표가 40 [리포트 브리핑]신한지주  '2Q20 실적 Review' 목표가 41 [리포트 브리핑]신한지주  '미래 위기 대비하면서도 호실적 기록' 목표가 39 [리포트 브리핑]신한지주  '2Q20 Review: 대규모 비용 집행에도 호실적 달성' 목표가 38 [리포트 브리핑]신한지주  '일회성손실에도 예상치 넘는 양호한 실적' 목표가 45 은행계 카드사 상반기 '호실적'  비용절감으로 버텨 [리포트 브리핑]신한지주  '대규모 비용 반영에도 선방한 실적' 목표가 41 4대 금융그룹  '한국판 뉴딜'에 수십조 지원코로나19 극복과 세계 경제 선도 위한 정부 프로젝트에 동참 신한카드 ""가족 체크카드로 후불교통 청소년 요금할인 받으세요"" 0 시총 46조 네이버 위협적…'기울어진 운동장' 불공정 0 [리포트 브리핑]신한지주  '양호한 실적 SKC  공학한림원과 손잡고 소재산업 생태계 강화 나서 [골드이슈] 상승여력이 큰 우량주 3선 0",1
2020-07-28,"신풍제지가 신풍제약 부적?…널뛰는 테마株에 개미 피눈물 0 그린뉴딜 보고 MB정부 '녹색금융 악몽' 떠오른 금융권 0 신한카드  혁신금융 `아임벤처스` 5기 출범키로 [마이데이터 시대] 금융지주  계열사간 헤게모니 경쟁에 '난감'지주사 ""선 신청 후 정리 요청""···금융당국 ""지주 계열 내부 정리 후 신청해라"" 거절 금융사 ESG채권 '물꼬 터졌다'...개인들도 투자 기웃 0 금융권  지역신보 출연금 2배 증가...""소상공인 보증여력 6000억 증가"" [2020.2Q] 잠정실적 중계…골프존·메디아나 등 코로나19 수혜 0 신한금융 스타트업 육성  60대1경쟁률 뚫은 업체는 누구? 신한금융  신한퓨처스랩 6-2기 19개사 선발 신한금융  신한퓨처스랩 6-2기 19개사 선발 외국계 순매수 수량 상위 20선 - 코스피 0 은행권  코로나 충당금 '내년 상반기'까지 쌓기로 신한 1위  하나 약진...5대 금융그룹 상반기 실적 명암 신한금융  스타트업 19곳 '퓨처스랩 6-2기' 선발 [두산 구조조정] 신한금융  네오플럭스 인수한다거래가 700억원 안팎 예상…㈜)두산",1
2020-07-29,[단독] 두산  자산매각 순항…`3兆 자구안` 가시권 [단독] 두산모트롤 팔린다…우선협상자 2곳 선정 0 신한금융-재일교포 최氏 부자의 '인연'故최영석·경록 부자 모두 신한금융 전현직 사외이사···최근 지분 상속도 이뤄져 0 신한금융  두산 '네오플럭스' 인수한다 신한금융  코로나19 지원 온라인 마켓…소상공인 50여곳 입점 신한금융  두산VC '네오플럭스' 인수 우선협상대상자 선정 신한금융투자  잔돈투자 핀테크기업 '티클'과 업무제휴 신한금융 소상공인 온라인마켓  50개업체 입점,1
2020-07-30,"당국  비상시 금융지주 배당제한 방안 검토 착수미국 유럽 배당자제 사례 연구中···법제화·실효성은 '글쎄' 동학개미가 금융지주 실적 살려줬다증권 수수료 수입  이익 기여도 커져···계열 증권사없는 우리금융은 소외 은행주 상승 출발  신한지주 +0.81% 조용병 ""100년 신한의 미래..DT에 달렸다"" 0 조용병 신한금융 회장 ""디지털전환  과감히 도전하자"" 조용병 신한금융 회장 ""신한의 미래  디지털 전환"" 조용병 신한 회장 ""CEO 평가에 디지털 리더십 추가"" 0 조용병 신한금융 회장 ""CEO 평가에 `디지털 리더십` 중요 잣대"" 0 신한카드 ""이제 `직방`에서 카드로 월세 신청하세요"" 0 조용병 신한금융 회장 ""임원 평가시 '디지털' 항목 추가한다"" 0 직방에서 방 구하고 신한카드로 월세 낸다 0 스마트폰 시장 수요 회복세…대비는 1년 고정 연 3.5% 금리로 0 은성수 금융위원장 ""'프론트원'에서 5년간 2700개 창업기업 육성"" 0 나만 못 샀네…치솟는 금값에 '금 통장' 1천억 몰려 0 조용병  CEO 평가때 '디지털 리더십' 반영",2
2020-07-31,"[박미리의 야금야금(金)] 네이버發 8월 금융권 지각변동?…'마이데이터' 뭐길래 0 신한카드로 ""농촌여행어촌체험관광 30% 할인 받으세요"" 0 2분기 금융그룹 순위 역전…KB금융 1위 0 신한은행  PWM PIB센터 2호점 개점 ""종합자산관리 강화"" 신한카드 ""농촌여행·어촌체험관광 30% 할인 받으세요"" 0 외국인 순매도 금액 상위 20선 - 코스피 0 신한은행  기업가 고객 대상 PWM PIB(IB+PB)센터 2호점 개점 31일  거래소 외국인 순매도상위에 금융업 업종 5종목",2
2020-08-03,"신한카드 ""소상공인 신용평가로 마이데이터 실증사업한다"" 0 캠코  10개 은행과 '동산담보부채권 매입약정' 체결 신한은행  영업점 7곳 투자상품 한 달간 판매정지 신한은행  자체 미스터리쇼핑으로 7곳 투자상품 일시 판매정지 신한·우리은행  집중호우 피해복구 특별 금융 지원 신한은행  홍수 피해 고객에 1000억 긴급 금융지원 신한은행  자체 미스터리 쇼핑 시행… 7개 영업점 투자상품 일시 판매정지 신한은행  7개 영업점 투자상품 일시 판매정지한다 신한銀  영업점 7곳 투자상품 판매 일시 정지전 영업점 대상 판매 프로세스 점검 결과 후속 조치 신한카드  '소상공인 신용평가 분야' 마이데이터 실증사업자 선정 신한銀 지점 잠행점검…7곳 상품 판매정지 0 신한은행  홍수 피해 중소기업·개인고객 1천억 긴급 지원 신한은행  자체 미스터리 쇼핑 실시...‘7곳 낙제점’ Shinhan Bank to implement its own mystery shopping... suspends temporary sales of investment products at seven branches. 0 신한카드  중부지역 집중호우 피해 고객 대상 금융지원 실시",2
2020-08-04,"신한카드  1사1교 결연학교 학생 위해 비대면 금융교육 프로그램 제작 [장중수급포착] 신한지주  외국인/기관 동시 순매수… 주가 +1.34% 네이버·카카오 금융업 본격화…""플랫폼 판매 별도 규제·감독해야"" 0 Real estate loans  stocks 신한카드  전국 123개교 청소년 위한 `비대면 금융교육` 실시 안주하다간 빅테크에 진다…거대 금융사도 디지털 혁신 '승부수' 0 신한은행  '종이 통장 줄이기' 캠페인…참여 고객 포인트·경품 증정",1
2020-08-05,신한카드  '네이버페이 라인프렌즈 신한카드' 행사 코스피 랠리에도 힘 못 쓰는 금융株…올해 26% '하락' 0 신한銀 “은퇴자금  TDF로 관리하세요” 기업은행  16번째 '자상한 기업'..'고용유지中企'에 대출 우대 없앨까 말까…은행권  사모펀드 두고 '고심',2
2020-08-06,[증시 가는 AI·빅데이터]디지털 뉴딜 업고 '증시 센터' 노린다 0 자산운용에 VC까지..신한금융  사모펀드 사태에도 금투부문 '눈독' [장중수급포착] 신한지주  외국인/기관 동시 순매수… 주가 +3.00% 신한은행  수해피해 지역에 5억원 긴급지원 신한카드  SK텔레콤과 함께 데이터 경제 활성화 나서,1
2020-08-07,시도는 '합격점' 서비스는 '개선점'···갈길 먼 은행 공동 ATM 0 오전장 기술적 분석 특징주 B(코스피) 0 오전장 기술적 분석 특징주 B(코스피) 0 10조원 서울시교육청도 '탈(脫)석탄' 요구  금고지기 누가될까 오후장 기술적 분석 특징주 B(코스피) 0 [뉴스캐치] 신한銀 “아름드리 펀드 원매자 사기혐의  더 따져봐야” 증시요약(8) - 기술적 분석 특징주 B(코스피) 0 신한은행 판매 '아름드리펀드' 전액 손실 위기… 보험금 ‘지급불가’ 통보 0,2
2020-08-10,신한베트남은행  반랑대학교와 업무협약 잘키운 증권사에 금융지주 실적↑...하반기도 '효자 노릇' 할까 0 오전장 기술적 분석 특징주 A(코스피) 0 오후장 기술적 분석 특징주 A(코스피) 0 신한카드  스타트업 전용 법인카드 '신한 고위드카드' 출시 스타트업 전용 법인카드 `신한 고위드카드` 나와 0 신한·우리은행 비대면 고객 관리 품질 높인다 증시요약(7) - 기술적 분석 특징주 A(코스피) 0 NHNKCP  'Target price↑' representative beneficiary shares of the spread of untacted consumption -Shinhan Investment,1
2020-08-11,신한카드  꼬마피카소 그림대회 개최 신한지주(055550)  +4.38%  KB금융 +3.50% 【증권가이슈】 전기차 판매량 급상승예상  관련주 매수 서둘러야 배터리 관련주  테슬라 등에 업고 '훨훨' 신한금투  수젠텍 매출·영업익 전망치 1000억 빗나간 '대참사' 윤석헌 “사모펀드 관련 분쟁조정 제도 실효성 확보 방안 마련할 것” 0 외국인  재미없다는 한국 은행주 왜 사나…기관도 가세 '글로벌 트렌드라는데'…4대 금융지주 ESG 경영 살펴보니 0 코스피 1%대 상승 마감…26개월만에 2 400선 돌파(종합) [0811 마감체크] 지수마저 피치를 올리는 시점 0 기관 순매수 금액 상위 20선 - 코스피 0 2400 뚫은 코스피…이젠 덜오른 반도체·통신 노려라 0 외국인이 '입질'하는 은행株도 상승 랠리? 0 [표]유가증권 기관·외국인·개인 순매수·도 상위종목(8월 11일-최종치) 0 11일  거래소 외국인 순매수상위에 화학 업종 5종목 11일  기관 거래소에서 삼성전자(+0.69%) ▶꿈틀대는 160조원 뉴딜정책 대장주◀ 즉시 전송! 전례에 없던 규모 정책사업!!→[확인] 0,0
