Date,Title,Content,출처,구분,,,,
2020-02-27 16:00,▶신라젠 500배↑셀트리온 200배↑ 초저가 바닥공략 -선착순 공개-,0,뉴스핌,정치,,,,
2020-02-27 15:58,한국은행마저.. 증시 연일 하락…코스닥, 손절매에 2.5% '급락',0,한경뉴스,증권,,,
2020-02-27 15:51,상승률 상위 50선 - 코스닥,0,조선비즈,뉴스,,,,
2020-02-27 15:38,[특징주] 에이치엘비, 항암신약 리보세라닙 특허권 인수에 급등,0,연합뉴스,경제,,,
2020-02-27 15:26,에이치엘비, 리보세라닙의 글로벌 권리 전격 인수... 안정적이고 장기적인 이익 예상,0,인포스탁,코스닥종목,,,
2020-02-27 15:01,외국계 순매도 금액 상위 20선 - 코스닥,0,조선비즈,뉴스,,,,
2020-02-27 15:00,에이치엘비 “‘리보세라닙’ 글로벌 권리 인수 계약 체결”,1,인포스탁,코스닥종목,,,,
2020-02-27 14:51,에이치엘비," 리보세라닙 글로벌 특허권 인수 합의…""4개월 내 본계약""",0,한경뉴스,증권,,,
2020-02-27 14:42,오후장 특징주★(코스닥),0,인포스탁,코스닥종목,,,,
2020-02-27 14:30,[SEN]에이치엘비, ‘리보세라닙’ 원개발사 글로벌 권리 인수···“항서제약서 로열티 수취”,0,서울경제,증권,,,
2020-02-27 14:28,에이치엘비(028300)  +12.28%, 에이치엘비생명과학 +9.36%, 에이치엘비파워 +6.11%,0,인포스탁,코스닥종목,,
2020-02-27 14:27,'에이치엘비' 15% 이상 상승, 주가 60일 이평선 상회, 단기·중기 이평선 역배열,0,한경뉴스,증권,,
2020-02-27 14:24,에이치엘비, 보합출발 후 현재는 9.96%↑... 긴 하락 구간에서 주가 급등,0,뉴스핌,금융,,,
2020-02-27 14:23,에이치엘비, +9.96% VI 발동,0,조선비즈,뉴스,,,
2020-02-27 14:23,<코>에이치엘비, 전일 대비 7.63% 상승.. 일일회전율은 2.51% 기록,0,서울경제,증권,,,
2020-02-27 14:21,에이치엘비, +3.32% 상승폭 확대,0,조선비즈,뉴스,,,
2020-02-27 14:21,에이치엘비, 항서제약으로부터 리보세라닙 로열티 받는다,0,머니투데이,주식,,,
2020-02-27 14:20,에이치엘비, 中 1위 제약사 항서제약으로부터 로열티 받는다,0,머니투데이,중기,,,
2020-02-27 13:53,코스피," 1%대 하락…한은 ""韓 1분기 마이너스 성장 가능성""",0,한경뉴스,증권,,,
2020-02-27 12:05,“무료카톡방 추천주로 벌써 이번달 5천만원 수익이예요.”,0,한경뉴스,증권,,,,
2020-02-27 12:00,"이번주""상한가"" 예상 종목! 놓치면 밤에 잠도 못잡니다! (선착순90명)",0,뉴스핌,정치,,,,
2020-02-27 11:50,외출 인구 급감···홈 엔터 관련주에서 아이디어 얻는다면?,0,서울경제,증권,,,,
2020-02-27 10:54,코스피, 기준금리 동결에 장중 2060선도 붕괴…코스닥 1%대 하락,0,아시아경제,증권,,,
2020-02-27 10:10,공포가 짓누른 증시 탈출의 기회,0,한경뉴스,증권,,,,
2020-02-27 9:44,코스피, 하락 출발후 반등시도…장중 2,080선 회복(종합),0,연합뉴스,경제,,
2020-02-27 9:31,외국계 순매도 금액 상위 20선 - 코스닥,0,조선비즈,뉴스,,,,
2020-02-27 9:29,코스닥, 개인 매수에 650선 '강보합' 출발,0,이데일리,경제/산업,,,
2020-02-27 9:28,에이치엘비(028300)  +3.76%, 에이치엘비생명과학 +3.42%, 에이치엘비파워 +3.82%,0,인포스탁,코스닥종목,,
2020-02-27 9:20,'외국인 VS 개인' 치열한 줄다리기…코스피, 보합권서 등락,0,머니투데이,주식,,,
2020-02-26 16:27,코스피 또 1.3% 급락…외국인 하루 1조원 순매도(종합),0,연합뉴스,경제,,,,
2020-02-26 14:16,에이치엘비(주) 주주총회소집결의,0,코스닥공시,수시공시,,,,
2020-02-26 14:00,코로나-19 이슈 장기화 조짐! 코로나 급등주 무료추천 주식카톡방,0,한경뉴스,증권,,,,
2020-02-26 13:20,급등 적중률 80% 주식카톡방, 전면 무료화 선언,0,한경뉴스,증권,,,
2020-02-26 11:15,당분간 충격 불가피…눈높이 낮추고 리스크 관리에 집중해야,0,머니투데이,증권-일반,,,,
2020-02-26 11:10,“상한가가 또 터졌다.” 무료카톡방에 무슨일이?,0,한경뉴스,증권,,,,
2020-02-26 10:07,[안내] 코로나19 확산 방지 ′온라인 화상IR 서비스 무료 지원′,0,IR GO,IRFOCUS,,,,
2020-02-26 10:00,하루가 다르게 달라지는 급등테마주 무료로 받아보세요!,0,한경뉴스,증권,,,,
2020-02-26 9:37,코스피, 외인 매도에 하루 만에 2100선 내줘… 코스닥 1% 이상 하락,-1,아시아경제,증권,,,
2020-02-26 9:36,코스피, 또 급락 출발…외국인 매도에 2,060대로 후퇴(종합),-1,연합뉴스,경제,,
2020-02-26 9:30,[부자네스탁론] DSR 상관없이 최대 3배 대출가능!,0,머니투데이,증권-일반,,,,
2020-02-26 9:20,뉴욕증시發 악재…외국인 매도에 2070선 아래로,-1,머니투데이,주식,,,,
2020-02-26 8:02,25일 코스닥 시장 공매도 금액 상위 종목.&nbsp;셀트리온헬스케어, 서울반도체 등,0,조선비즈,뉴스,,,
2020-02-25 18:40,HLB 美 자회사 엘레바 창립자 김성완 박사 별세,0,머니투데이,중기,,,,
2020-02-25 17:44,김성완 박사 별세…에이치엘비 미국 자회사 '엘레바' 설립자,0,머니투데이,주식,,,,
2020-02-25 17:00,“이런카톡방이 존재한다고?”,0,한경뉴스,증권,,,,
2020-02-25 16:41,코로나 공포에도 반등…코스피, 1.18% 오른 2103로 마감,0,아시아경제,증권,,,
2020-02-25 16:30,외국인 순매수 금액 상위 20선 - 코스닥,0,조선비즈,뉴스,,,,
2020-02-25 16:30,오늘은 '이 종목'이 주식시장 뒤흔든다!,0,뉴스핌,정치,,,,
2020-02-25 16:07,코스피, 나흘 만에 상승 마감…2,100선 회복(종합),0,연합뉴스,경제,,
2020-02-25 15:46,코스피," 하루 만에 2100선 회복…""저가매수·추경기대·원화강세""",0,한경뉴스,증권,,,
2020-02-25 15:01,외국계 순매도 금액 상위 20선 - 코스닥,0,조선비즈,뉴스,,,,
2020-02-25 14:18,에이치엘비(028300)  소폭 상승세 +4.86%, 나흘만에 반등,0,인포스탁,코스닥종목,,,
2020-02-25 14:00,급락장에도 오르는 종목은 있다! 급등주 무료추천 주식카톡방 ‘화제’,0,한경뉴스,증권,,,,
2020-02-25 12:50,‘평생 공짜’ 카카오톡 종목추천, 매수가 매도가 알려준다,0,한경뉴스,증권,,,
2020-02-25 10:50,코로나를 기점으로 2020년 대세 상승할 1000% 바이오株,0,뉴스핌,정치,,,,
2020-02-25 10:40,전기차 핵심 부품주에서 아이디어 얻을 때…투자금이 더 필요하다면,0,한경뉴스,증권,,,,
2020-02-25 10:40,전기차시장 성장 예상보다 빨라…투자는 4년 고정 연 3.99% 자금으로,0,매경뉴스,증권,,,,
2020-02-25 10:34,코스피," 장중 2100선 재탈환…""증시 밸류에이션 부담 줄어""",0,한경뉴스,증권,,,
2020-02-25 9:42,코스피 급락세 진정…보합권 등락(종합),0,연합뉴스,경제,,,,
2020-02-25 9:34,뉴욕은 대폭락했는데 2080 회복…한숨 돌린 코스피,0,머니투데이,주식,,,,
2020-02-25 8:20,‘上한가 또 적중!’ 후속주 선착순 무료 공개!,0,한경뉴스,증권,,,,
2020-02-25 8:02,24일 코스닥 시장 공매도 금액 상위 종목.&nbsp;씨젠, 케이엠더블유 등,0,조선비즈,뉴스,,,
2020-02-24 18:05,세계최초!!<임상3상완료>신라젠 300배↑↑능가할 2020초대형 바이오株,0,서울경제,증권,,,,
2020-02-24 16:30,기관 순매수 금액 상위 20선 - 코스닥,0,조선비즈,뉴스,,,,
2020-02-24 16:21,증시는 '검은 월요일'…코스피 3.9% 폭락에 시총 67조 줄어(종합),0,연합뉴스,경제,,,,
2020-02-24 16:04,검은 월요일…코스피 3%·코스닥 4% 폭락,0,아시아경제,증권,,,,
2020-02-24 15:01,외국계 순매수 금액 상위 20선 - 코스닥,0,조선비즈,뉴스,,,,
2020-02-24 15:00,외국계 순매수,도 상위종목(코스닥) 금액기준,0,인포스탁,코스닥종목,,,
2020-02-24 14:30,오늘은 ‘이 종목’이 주식시장 뒤흔든다!,0,한경뉴스,증권,,,,
2020-02-24 13:30,외국계 순매수,도 상위종목(코스닥) 금액기준,0,인포스탁,코스닥종목,,,
2020-02-24 13:25,코스피, 외인 매도 지속…2100선 밑돌아,-1,한경뉴스,증권,,,
2020-02-24 11:15,들썩거리는 2차전지 관련주…지금 올라타도 될까?,0,머니투데이,증권-일반,,,,
2020-02-24 10:25,“주식카톡방 완전무료 선언” 파격결정,0,서울경제,증권,,,,
2020-02-24 9:37,코스피, 코로나19 확산 우려로 2% 이상 급락 출발(종합),0,연합뉴스,경제,,,
2020-02-24 9:31,외국계 순매수 금액 상위 20선 - 코스닥,0,조선비즈,뉴스,,,,
2020-02-24 9:19,'코로나 쇼크'…코스피·코스닥 2%대 하락 출발,0,아시아경제,증권,,,,
2020-02-24 8:02,21일 코스닥 시장 공매도 금액 상위 종목.&nbsp;에이치엘비, 씨젠 등,0,조선비즈,뉴스,,,
2020-02-21 18:05,세계최초!!<임상3상완료>신라젠 300배↑↑능가할 2020초대형 바이오株,0,서울경제,증권,,,,
2020-02-21 17:02,되살아난 '코로나19' 공포…당분간은 몸 사릴 때,0,머니투데이,주식,,,,
2020-02-21 16:03,[코스닥 마감]`코로나19` 파랗게 질린 코스닥, 2%대↓ `660선`,0,이데일리,경제/산업,,,
2020-02-21 16:00,코스피, 코로나19 확산에 급락…2,160대 초반으로 후퇴(종합),0,연합뉴스,경제,,
2020-02-21 15:56,“코로나19 확산 우려에 코스피 1%대 하락”,0,아시아경제,증권,,,,
2020-02-21 14:50,▶[삼성전자 터진다] 삼성 133조 투자와 정부 지원받아 1000% 폭등 나올 제2의 에코프로비엠은?,0,이데일리,경제/산업,,,,
2020-02-21 14:04,국무총리 관련주 더늦기전에 확인하세요,0,이데일리,경제/산업,,,,
2020-02-21 13:00,임상 결과 발표 앞둔 바이오株매집중! 200만원만 준비하세요!,0,이데일리,경제/산업,,,,
2020-02-21 11:10,수급 주체로 부상한 개인 투자자…주도주 강세 더 부각될 듯,0,이데일리,경제/산업,,,,
2020-02-21 9:27,코스피, 코로나19 확산에 급락 출발…장중 2,160대로 후퇴(종합),0,연합뉴스,경제,,
2020-02-21 9:20,다시 시작된 코로나19 공포…코스피 급락,0,머니투데이,주식,,,,
2020-02-21 9:19,코로나19에 감염된 코스닥, 하락 출발,0,이데일리,경제/산업,,,
2020-02-21 8:02,20일 코스닥 시장 공매도 금액 상위 종목.&nbsp;씨젠, 에이치엘비 등,0,조선비즈,뉴스,,,
2020-02-20 18:20,“너도?” 무료주식카톡방이 이슈인 이유는?,0,한경뉴스,증권,,,,
2020-02-20 17:02,증시요약(2) - 코스닥 마감시황,0,인포스탁,코스닥종목,,,,
2020-02-20 16:39,[0220 마감체크] 조정시 편입할 시장 주도주 7選,0,인포스탁,코스닥종목,,,,
2020-02-20 16:30,외국인 순매도 금액 상위 20선 - 코스닥,0,조선비즈,뉴스,,,,
2020-02-20 16:01,코로나19 공포에 코스피 하락…2주만에 2,200선 붕괴(종합),0,연합뉴스,경제,,,
2020-02-20 15:55,코로나19에 '화들짝'…코스피, 11거래일만 2200선 붕괴,0,한경뉴스,증권,,,
2020-02-20 15:49,[코스닥 마감]코로나19 확진자 급증으로 하락…‘680’ 턱걸이,0,이데일리,경제/산업,,,,
2020-02-20 14:05,HLB, 美 면역치료업체 '이뮤노믹' 356억에 인수,0,머니투데이,중기,,,
2020-02-20 13:52,[부자들은 경제신문을 읽는다] 셀트리온, '1조 클럽' 진입... 저평가된 주가, 반드시 잡아야할 종목!,0,머니투데이,주식,,
2020-02-20 13:39,코스닥 '670'선으로 하락 전환…코로나19 확진자 급증에 위축,0,이데일리,경제/산업,,,,
2020-02-20 13:00,임상 결과 발표 앞둔 바이오株매집중! 200만원만 준비하세요!,0,이데일리,경제/산업,,,,
2020-02-20 12:10,[대박스탁] 반대매도 고민, 반대매도 해결사 “대박스탁”으로 100%해결완료,0,머니투데이,증권-일반,,,
2020-02-20 12:05,[오늘 입장마감] “추천주 주는 카톡방이 평생무료!”,0,한경뉴스,증권,,,,
2020-02-20 11:26,코스피, 장중 2200선 붕괴…원·달러 환율 7.7원↑,0,한경뉴스,증권,,,
2020-02-20 10:54,국무총리 관련주 더늦기전에 확인하세요,0,이데일리,경제/산업,,,,
2020-02-20 10:50,바이오주 초역대급 폭등예상! 4월 암학회 대비 100% 프리미엄 붙을 바이오株,0,뉴스핌,정치,,,,
2020-02-20 10:16,[SEN]에이치엘비, 美 면역항암제 개발사 인수 소식에 ↑,0,서울경제,증권,,,
2020-02-20 10:05,강력한 부양의지 내비친 중국…수혜 기대되는 업종은?,0,한경뉴스,증권,,,,
2020-02-20 10:00,코로나-19 확진자 대거발생! 코로나 관련 알짜테마주 무료 공개!,0,한경뉴스,증권,,,,
2020-02-20 9:31,코스피, 외인·기관 매수에 장중 2,220선 회복(종합),0,연합뉴스,경제,,
2020-02-20 9:25,코스닥, 강보합 출발…680선 상회,0,이데일리,경제/산업,,,
2020-02-20 9:03,에이치엘비(028300)  소폭 상승세 +5.80%,0,인포스탁,코스닥종목,,,,
2020-02-20 8:57,에이치엘비, 600만주 미국 바이오기업 지분 취득,0,인포스탁,코스닥종목,,,
2020-02-20 8:25,[잠정실적]에이치엘비, 매출액은 3년 중 최고, But 영업이익은 가장 저조 (연결),0,한경뉴스,증권,,
2020-02-20 6:39,[e공시 눈에 띄네]코스닥-19일,0,아시아경제,증권,,,,
2020-02-20 6:05,[코스피·코스닥 전 거래일(19일) 주요공시],0,연합뉴스,경제,,,,
2020-02-19 21:55,에이치엘비, 美 면역항암제 개발사 인수이뮤노믹테라퓨틱스 51% 지분 확보해 상장 추진,0,팍스넷뉴스,산업,,,
2020-02-19 20:03,"이뮤노믹 테라퓨틱스 ""엘레바 같은 성장 기대…영인프런티어와 투자계약은 무산""",0,머니투데이,주식,,,,
2020-02-19 19:24,19일 장 마감 후 주요 종목뉴스,0,이데일리,경제/산업,,,,
2020-02-19 19:24,에이치엘비, 美 이뮤노믹 테라퓨틱스 인수,0,뉴스핌,Biz,,,
2020-02-19 18:54,에이치엘비, 美 면역항암제 개발사 인수,0,한경뉴스,증권,,,
2020-02-19 18:49,에이치엘비, 19년 연결 영업손실 487.21억원,0,인포스탁,코스닥종목,,,
2020-02-19 18:49,에이치엘비(주) 매출액 또는 손익구조 30%(대규모법인은 15%)이상 변동,0,코스닥공시,수시공시,,,,
2020-02-19 18:31,에이치엘비, 356억원 규모로 미국 바이오기업 지분 추가 취득,0,이데일리,경제/산업,,,
2020-02-19 18:28,"에이치엘비 ""美이뮤노믹 주식 356억원어치 취득…지분율 38.2%""",0,연합뉴스,경제,,,,
2020-02-19 18:14,에이치엘비, 미국 '이뮤노믹 테라퓨틱스' 인수... 다양한 R&D경험 동시 확보,0,인포스탁,코스닥종목,,,
2020-02-19 18:14,에이치엘비, 美 항암제 개발사 인수,0,한경뉴스,IT/과학,,,
2020-02-19 18:13,에이치엘비, 미국 이뮤노믹 테라퓨틱스 인수…블록버스터급 면역항암제 도입,0,머니투데이,주식,,,
2020-02-19 18:05,세계최초!!<임상3상완료>신라젠 300배↑↑능가할 2020초대형 바이오株,0,서울경제,증권,,,,
2020-02-19 17:55,[SEN]에이치엘비, 美 차세대 면역항암제 개발사 인수···블록버스터급 면역항암제 도입,0,서울경제,증권,,,
2020-02-19 17:41,에이치엘비, Immunomic Therapeutics,Inc. 주식 취득 결정,0,인포스탁,코스닥종목,,
2020-02-19 17:41,에이치엘비(주) 타법인주식및출자증권취득결정,0,코스닥공시,수시공시,,,,
2020-02-19 17:15,【전문가선정】 내일 (20일) 급상승 유망 종목 TOP3,0,인포스탁,코스닥종목,,,,
2020-02-19 16:20,[코스닥 마감]코로나19 우려 누른 외국인 '사자'…소폭 상승,0,이데일리,경제/산업,,,,
2020-02-19 16:00,코스피, 등락끝 강보합 마감…2,210선 '턱걸이'(종합),0,연합뉴스,경제,,
2020-02-19 15:53,코스피 개인 매수세에 2210.34로 상승 마감,0,아시아경제,증권,,,,
2020-02-19 14:01,오후장 기술적 분석 특징주 B(코스닥),0,인포스탁,코스닥종목,,,,
2020-02-19 13:30,[ 특징주 ] 키이스트… 초록뱀, 대창솔루션 등… “강세” 예측,0,인포스탁,코스닥종목,,,
2020-02-19 13:00,임상 결과 발표 앞둔 바이오株매집중! 200만원만 준비하세요!,0,이데일리,경제/산업,,,,
2020-02-19 12:01,오전장 기술적 분석 특징주 B(코스닥),0,인포스탁,코스닥종목,,,,
2020-02-19 11:20,[부자네스탁론] 3.99% 4년 고정금리! 100% 집중투자가능!,0,머니투데이,증권-일반,,,,
2020-02-19 11:18,상위1% 트레이더계좌 CTS자동복사매매,0,이데일리,경제/산업,,,,
2020-02-19 11:05,선취 수수료 없는 월 0.2%대 최저금리로 주식자금 고민 해결,0,인포스탁,코스닥종목,,,,
2020-02-19 10:40,부진한 흐름 지속되는 소비재 업종…의류 OEM에서 아이디어 얻는다면?,0,한경뉴스,증권,,,,
2020-02-19 10:37,코스닥, 코로나19 확진자 대폭 확대에 670선으로 후퇴,0,이데일리,경제/산업,,,
2020-02-19 10:33,중국 폐렴 확산 관련 수혜주 4군데 알려드립니다.,0,이데일리,경제/산업,,,,
2020-02-19 10:31,오전장 기술적 분석 특징주 B(코스닥),0,인포스탁,코스닥종목,,,,
2020-02-19 10:25,“주식카톡방 완전무료 선언” 파격결정,0,서울경제,증권,,,,
2020-02-19 10:22,하락세로 돌아선 코스피…2200선 붕괴,0,아시아경제,증권,,,,
2020-02-19 9:28,코스피 상승 출발…장중 2,220선 회복(종합),0,연합뉴스,경제,,,
2020-02-19 9:11,코스닥, 상승 출발… 전날 낙폭 일부 회복,0,이데일리,경제/산업,,,
2020-02-18 17:30,“주식카톡방 완전무료 선언” 파격결정,0,한경뉴스,증권,,,,
